OBS_TIME_LOC,PRCP,VOID_FLAG
2019-08-28 10:04:06,212.0,N
2019-08-28 13:04:05,212.0,N
2019-08-28 16:04:05,212.0,N
2019-08-28 19:04:06,212.0,N
2019-08-28 22:04:06,212.0,N
2019-08-29 01:04:06,212.0,N
2019-08-29 04:04:06,212.0,N
2019-08-29 07:04:06,212.0,N
2019-08-29 10:04:06,212.0,N
2019-08-29 13:04:06,212.0,N
2019-08-29 16:04:06,212.0,N
2019-08-29 19:04:06,212.0,N
2019-08-29 22:04:06,212.0,N
2019-08-30 01:04:06,212.0,N
2019-08-30 04:04:06,212.0,N
2019-08-30 07:04:06,212.0,N
2019-08-30 10:04:06,212.0,N
2019-08-30 13:04:06,212.0,N
2019-08-30 16:04:06,212.0,N
2019-08-30 19:04:06,212.0,N
2019-08-30 22:04:06,212.0,N
2019-08-31 01:04:06,212.0,N
2019-08-31 04:04:06,212.0,N
2019-08-31 07:04:06,212.0,N
2019-08-31 10:04:06,212.0,N
2019-08-31 13:04:06,212.0,N
2019-08-31 16:04:06,212.0,N
2019-08-31 19:04:06,212.0,N
2019-08-31 22:04:06,212.0,N
2019-09-01 01:04:06,212.0,N
2019-09-01 04:04:06,212.0,N
2019-09-01 07:04:06,212.0,N
2019-09-01 10:04:06,212.0,N
2019-09-01 13:04:06,212.0,N
2019-09-01 16:04:06,212.0,N
2019-09-01 19:04:06,212.0,N
2019-09-01 22:04:06,212.0,N
2019-09-02 01:04:06,212.0,N
2019-09-02 04:04:06,212.0,N
2019-09-02 07:04:06,212.0,N
2019-09-02 10:04:07,212.0,N
2019-09-02 13:04:07,212.0,N
2019-09-02 16:04:06,212.0,N
2019-09-02 19:04:06,212.0,N
2019-09-02 22:04:07,212.0,N
2019-09-03 01:04:06,212.0,N
2019-09-03 04:04:06,212.0,N
2019-09-03 07:04:06,212.0,N
2019-09-03 10:04:07,212.0,N
2019-09-03 13:04:07,212.0,N
2019-09-03 16:04:07,212.0,N
2019-09-03 19:04:06,212.0,N
2019-09-03 22:04:06,212.0,N
2019-09-04 01:04:06,212.0,N
2019-09-04 04:04:06,212.0,N
2019-09-04 07:04:06,212.0,N
2019-09-04 10:04:06,212.0,N
2019-09-04 13:04:07,212.0,N
2019-09-04 16:04:07,212.0,N
2019-09-04 19:04:07,212.0,N
2019-09-04 22:04:06,212.0,N
2019-09-05 01:04:06,212.0,N
2019-09-05 04:04:06,212.0,N
2019-09-05 07:04:07,212.0,N
2019-09-05 10:04:06,212.0,N
2019-09-05 13:04:07,212.0,N
2019-09-05 16:04:07,212.0,N
2019-09-05 19:04:07,212.0,N
2019-09-05 22:04:06,212.0,N
2019-09-06 01:04:06,212.0,N
2019-09-06 04:04:06,212.0,N
2019-09-06 06:24:27,1313.0,Y
2019-09-06 06:24:28,1377.0,Y
2019-09-06 07:04:06,212.0,N
2019-09-06 10:04:06,212.0,N
2019-09-06 13:04:06,212.0,N
2019-09-06 16:04:06,212.0,N
2019-09-06 19:04:06,212.0,N
2019-09-06 22:04:06,212.0,N
2019-09-07 01:04:06,212.0,N
2019-09-07 04:04:06,212.0,N
2019-09-07 07:04:06,212.0,N
2019-09-07 10:04:06,212.0,N
2019-09-07 13:04:06,212.0,N
2019-09-07 16:04:06,212.0,N
2019-09-07 19:04:06,212.0,N
2019-09-07 22:04:07,212.0,N
2019-09-08 01:04:06,212.0,N
2019-09-08 04:04:06,212.0,N
2019-09-08 07:04:07,212.0,N
2019-09-08 10:04:06,212.0,N
2019-09-08 13:04:06,212.0,N
2019-09-08 16:04:06,212.0,N
2019-09-08 19:04:06,212.0,N
2019-09-08 22:04:07,212.0,N
2019-09-09 01:04:06,212.0,N
2019-09-09 04:04:06,212.0,N
2019-09-09 07:04:06,212.0,N
2019-09-09 10:04:06,212.0,N
2019-09-09 13:04:06,212.0,N
2019-09-09 16:04:07,212.0,N
2019-09-09 19:04:06,212.0,N
2019-09-09 22:04:06,212.0,N
2019-09-10 01:04:07,212.0,N
2019-09-10 04:04:06,212.0,N
2019-09-10 07:04:06,212.0,N
2019-09-10 10:04:06,212.0,N
2019-09-10 13:04:06,212.0,N
2019-09-10 16:04:06,212.0,N
2019-09-10 19:04:06,212.0,N
2019-09-10 22:04:06,212.0,N
2019-09-11 01:04:06,212.0,N
2019-09-11 04:04:07,212.0,N
2019-09-11 07:04:07,212.0,N
2019-09-11 10:04:07,212.0,N
2019-09-11 13:04:07,212.0,N
2019-09-11 16:04:06,212.0,N
2019-09-11 19:04:07,212.0,N
2019-09-11 22:04:07,212.0,N
2019-09-12 01:04:07,212.0,N
2019-09-12 04:04:07,212.0,N
2019-09-12 07:04:07,212.0,N
2019-09-12 10:04:07,212.0,N
2019-09-12 13:04:07,212.0,N
2019-09-12 16:04:07,212.0,N
2019-09-12 19:04:07,212.0,N
2019-09-12 22:04:07,212.0,N
2019-09-13 01:04:07,212.0,N
2019-09-13 04:04:07,212.0,N
2019-09-13 07:04:07,212.0,N
2019-09-13 10:04:07,212.0,N
2019-09-13 13:04:07,212.0,N
2019-09-13 16:04:07,212.0,N
2019-09-13 19:04:07,212.0,N
2019-09-13 22:04:07,212.0,N
2019-09-14 01:04:07,212.0,N
2019-09-14 07:04:07,212.0,N
2019-09-14 10:04:07,212.0,N
2019-09-14 13:04:07,212.0,N
2019-09-14 16:04:07,212.0,N
2019-09-14 19:04:07,212.0,N
2019-09-14 22:04:07,212.0,N
2019-09-15 01:04:07,212.0,N
2019-09-15 04:04:07,212.0,N
2019-09-15 07:04:07,212.0,N
2019-09-15 10:04:07,212.0,N
2019-09-15 13:04:08,212.0,N
2019-09-15 16:04:07,212.0,N
2019-09-15 19:04:07,212.0,N
2019-09-15 22:04:07,212.0,N
2019-09-16 01:04:07,212.0,N
2019-09-16 04:04:07,212.0,N
2019-09-16 07:04:08,212.0,N
2019-09-16 10:04:07,212.0,N
2019-09-16 13:04:07,212.0,N
2019-09-16 16:04:07,212.0,N
2019-09-16 19:04:07,212.0,N
2019-09-16 22:04:07,212.0,N
2019-09-17 01:04:07,212.0,N
2019-09-17 04:04:07,212.0,N
2019-09-17 07:04:07,212.0,N
2019-09-17 10:04:07,212.0,N
2019-09-17 13:04:07,212.0,N
2019-09-17 16:04:08,212.0,N
2019-09-17 18:18:08,213.0,N
2019-09-17 18:21:08,214.0,N
2019-09-17 19:04:07,214.0,N
2019-09-17 21:50:20,215.0,N
2019-09-17 22:04:07,215.0,N
2019-09-18 01:04:07,215.0,N
2019-09-18 04:04:07,215.0,N
2019-09-18 07:04:07,215.0,N
2019-09-18 10:04:07,215.0,N
2019-09-18 13:04:07,215.0,N
2019-09-18 16:04:07,215.0,N
2019-09-18 19:04:07,215.0,N
2019-09-18 22:04:07,215.0,N
2019-09-19 01:04:07,215.0,N
2019-09-19 04:04:07,215.0,N
2019-09-19 07:04:07,215.0,N
2019-09-19 10:04:07,215.0,N
2019-09-19 13:04:07,215.0,N
2019-09-19 16:04:07,215.0,N
2019-09-19 19:04:07,215.0,N
2019-09-19 22:04:07,215.0,N
2019-09-20 01:04:07,215.0,N
2019-09-20 04:04:07,215.0,N
2019-09-20 07:04:07,215.0,N
2019-09-20 10:04:07,215.0,N
2019-09-20 13:04:07,215.0,N
2019-09-20 16:04:07,215.0,N
2019-09-20 19:04:07,215.0,N
2019-09-20 22:04:07,215.0,N
2019-09-21 01:04:07,215.0,N
2019-09-21 04:04:07,215.0,N
2019-09-21 07:04:07,215.0,N
2019-09-21 10:04:07,215.0,N
2019-09-21 13:04:07,215.0,N
2019-09-21 19:04:07,215.0,N
2019-09-21 22:04:07,215.0,N
2019-09-22 01:04:07,215.0,N
2019-09-22 04:04:07,215.0,N
2019-09-22 07:04:07,215.0,N
2019-09-22 10:04:07,215.0,N
2019-09-22 13:04:07,215.0,N
2019-09-22 16:04:07,215.0,N
2019-09-22 19:04:06,215.0,N
2019-09-22 22:04:07,215.0,N
2019-09-23 01:04:07,215.0,N
2019-09-23 04:04:07,215.0,N
2019-09-23 07:04:07,215.0,N
2019-09-23 10:04:07,215.0,N
2019-09-23 13:04:07,215.0,N
2019-09-23 16:04:07,215.0,N
2019-09-23 19:04:07,215.0,N
2019-09-23 22:04:07,215.0,N
2019-09-24 01:04:06,215.0,N
2019-09-24 04:04:07,215.0,N
2019-09-24 07:04:07,215.0,N
2019-09-24 10:04:06,215.0,N
2019-09-24 13:04:06,215.0,N
2019-09-24 16:04:06,215.0,N
2019-09-24 19:04:07,215.0,N
2019-09-24 22:04:06,215.0,N
2019-09-25 01:04:07,215.0,N
2019-09-25 04:04:07,215.0,N
2019-09-25 07:04:06,215.0,N
2019-09-25 10:04:07,215.0,N
2019-09-25 13:04:07,215.0,N
2019-09-25 16:04:06,215.0,N
2019-09-25 19:04:06,215.0,N
2019-09-25 22:04:07,215.0,N
2019-09-26 01:04:06,215.0,N
2019-09-26 04:04:06,215.0,N
2019-09-26 07:04:06,215.0,N
2019-09-26 10:04:06,215.0,N
2019-09-26 13:04:07,215.0,N
2019-09-26 16:04:06,215.0,N
2019-09-26 19:04:06,215.0,N
2019-09-26 19:14:26,216.0,N
2019-09-26 22:04:06,216.0,N
2019-09-27 01:04:06,216.0,N
2019-09-27 04:04:07,216.0,N
2019-09-27 07:04:06,216.0,N
2019-09-27 10:04:07,216.0,N
2019-09-27 13:04:06,216.0,N
2019-09-27 16:04:07,216.0,N
2019-09-27 19:04:06,216.0,N
2019-09-27 22:04:07,216.0,N
2019-09-28 01:04:06,216.0,N
2019-09-28 04:04:06,216.0,N
2019-09-28 07:04:06,216.0,N
2019-09-28 10:04:06,216.0,N
2019-09-28 12:46:24,217.0,N
2019-09-28 13:04:06,217.0,N
2019-09-28 16:04:06,217.0,N
2019-09-28 19:04:06,217.0,N
2019-09-28 22:04:06,217.0,N
2019-09-29 01:04:06,217.0,N
2019-09-29 04:04:06,217.0,N
2019-09-29 07:04:06,217.0,N
2019-09-29 10:04:06,217.0,N
2019-09-29 13:04:06,217.0,N
2019-09-29 16:04:06,217.0,N
2019-09-29 19:04:06,217.0,N
2019-09-29 22:04:06,217.0,N
2019-09-30 01:04:06,217.0,N
2019-09-30 04:04:06,217.0,N
2019-09-30 07:04:06,217.0,N
2019-09-30 10:04:06,217.0,N
2019-09-30 13:04:06,217.0,N
2019-09-30 16:04:06,217.0,N
2019-09-30 19:04:06,217.0,N
2019-09-30 21:17:17,218.0,N
2019-09-30 22:04:06,218.0,N
2019-10-01 00:35:28,219.0,N
2019-10-01 00:42:33,220.0,N
2019-10-01 01:04:06,220.0,N
2019-10-01 04:04:06,220.0,N
2019-10-01 07:04:06,220.0,N
2019-10-01 10:04:06,220.0,N
2019-10-01 13:04:06,220.0,N
2019-10-01 16:04:06,220.0,N
2019-10-01 19:04:06,220.0,N
2019-10-01 22:04:06,220.0,N
2019-10-02 01:04:06,220.0,N
2019-10-02 04:04:06,220.0,N
2019-10-02 07:04:06,220.0,N
2019-10-02 10:04:06,220.0,N
2019-10-02 13:04:06,220.0,N
2019-10-02 16:04:06,220.0,N
2019-10-02 19:04:06,220.0,N
2019-10-02 22:04:06,220.0,N
2019-10-03 01:04:06,220.0,N
2019-10-03 04:04:06,220.0,N
2019-10-03 07:04:06,220.0,N
2019-10-03 10:04:06,220.0,N
2019-10-03 13:04:06,220.0,N
2019-10-03 16:04:06,220.0,N
2019-10-03 19:04:06,220.0,N
2019-10-03 22:04:06,220.0,N
2019-10-04 01:04:06,220.0,N
2019-10-04 04:04:06,220.0,N
2019-10-04 07:04:06,220.0,N
2019-10-04 10:04:06,220.0,N
2019-10-04 13:04:06,220.0,N
2019-10-04 16:04:06,220.0,N
2019-10-04 19:04:06,220.0,N
2019-10-04 22:04:06,220.0,N
2019-10-05 01:04:06,220.0,N
2019-10-05 04:04:06,220.0,N
2019-10-05 07:04:06,220.0,N
2019-10-05 10:04:06,220.0,N
2019-10-05 13:04:06,220.0,N
2019-10-05 16:04:06,220.0,N
2019-10-05 19:04:06,220.0,N
2019-10-05 22:04:06,220.0,N
2019-10-06 01:04:06,220.0,N
2019-10-06 05:04:06,220.0,N
2019-10-06 08:04:06,220.0,N
2019-10-06 11:04:06,220.0,N
2019-10-06 14:04:06,220.0,N
2019-10-06 17:04:06,220.0,N
2019-10-06 20:04:06,220.0,N
2019-10-06 23:04:05,220.0,N
2019-10-07 02:04:06,220.0,N
2019-10-07 05:04:05,220.0,N
2019-10-07 08:04:05,220.0,N
2019-10-07 11:04:06,220.0,N
2019-10-07 14:04:05,220.0,N
2019-10-07 16:00:41,221.0,N
2019-10-07 16:24:20,222.0,N
2019-10-07 17:04:05,222.0,N
2019-10-07 20:04:05,222.0,N
2019-10-07 23:04:06,222.0,N
2019-10-08 02:04:05,222.0,N
2019-10-08 05:04:05,222.0,N
2019-10-08 08:04:05,222.0,N
2019-10-08 11:04:05,222.0,N
2019-10-08 14:04:05,222.0,N
2019-10-08 17:04:05,222.0,N
2019-10-08 20:04:05,222.0,N
2019-10-08 23:04:05,222.0,N
2019-10-09 02:04:05,222.0,N
2019-10-09 05:04:05,222.0,N
2019-10-09 08:04:05,222.0,N
2019-10-09 11:04:05,222.0,N
2019-10-09 14:04:06,222.0,N
2019-10-09 17:04:05,222.0,N
2019-10-09 20:04:05,222.0,N
2019-10-09 23:04:05,222.0,N
2019-10-10 02:04:05,222.0,N
2019-10-10 05:04:05,222.0,N
2019-10-10 08:04:05,222.0,N
2019-10-10 11:04:06,222.0,N
2019-10-10 14:04:05,222.0,N
2019-10-10 17:04:05,222.0,N
2019-10-10 20:04:05,222.0,N
2019-10-10 23:04:05,222.0,N
2019-10-11 01:28:17,223.0,N
2019-10-11 02:04:05,223.0,N
2019-10-11 05:04:05,223.0,N
2019-10-11 08:04:05,223.0,N
2019-10-11 11:04:05,223.0,N
2019-10-11 11:22:14,224.0,N
2019-10-11 13:40:38,225.0,N
2019-10-11 13:43:29,225.0,N
2019-10-11 13:44:20,226.0,N
2019-10-11 13:47:14,227.0,N
2019-10-11 13:52:59,228.0,N
2019-10-11 13:57:47,229.0,N
2019-10-11 14:02:23,230.0,N
2019-10-11 14:04:05,230.0,N
2019-10-11 14:09:47,231.0,N
2019-10-11 14:32:07,232.0,N
2019-10-11 14:47:55,233.0,N
2019-10-11 17:04:05,234.0,N
2019-10-11 20:04:06,234.0,N
2019-10-11 21:30:20,235.0,N
2019-10-11 23:04:05,235.0,N
2019-10-12 00:50:04,236.0,N
2019-10-12 00:52:45,237.0,N
2019-10-12 00:53:49,238.0,N
2019-10-12 01:04:06,240.0,N
2019-10-12 01:08:57,241.0,N
2019-10-12 02:04:05,241.0,N
2019-10-12 05:04:05,241.0,N
2019-10-12 08:04:06,241.0,N
2019-10-12 09:49:20,242.0,N
2019-10-12 10:23:12,243.0,N
2019-10-12 11:04:05,243.0,N
2019-10-12 11:33:04,244.0,N
2019-10-12 12:40:46,245.0,N
2019-10-12 13:00:03,246.0,N
2019-10-12 13:33:56,247.0,N
2019-10-12 14:01:37,248.0,N
2019-10-12 14:04:05,248.0,N
2019-10-12 14:52:36,249.0,N
2019-10-12 17:04:05,249.0,N
2019-10-12 20:04:05,249.0,N
2019-10-12 23:04:05,249.0,N
2019-10-13 02:04:05,249.0,N
2019-10-13 05:04:06,249.0,N
2019-10-13 08:04:05,249.0,N
2019-10-13 11:04:05,249.0,N
2019-10-13 14:04:05,249.0,N
2019-10-13 17:04:05,249.0,N
2019-10-13 20:04:05,249.0,N
2019-10-13 23:04:05,249.0,N
2019-10-14 05:04:05,249.0,N
2019-10-14 08:04:05,249.0,N
2019-10-14 11:04:06,249.0,N
2019-10-14 17:04:05,249.0,N
2019-10-14 20:04:05,249.0,N
2019-10-14 23:04:05,249.0,N
2019-10-15 02:04:05,249.0,N
2019-10-15 05:04:05,249.0,N
2019-10-15 08:04:05,249.0,N
2019-10-15 11:04:05,249.0,N
2019-10-15 14:04:05,249.0,N
2019-10-15 17:04:05,249.0,N
2019-10-15 20:04:05,249.0,N
2019-10-16 02:04:05,249.0,N
2019-10-16 05:04:05,249.0,N
2019-10-16 11:04:05,249.0,N
2019-10-16 14:04:05,249.0,N
2019-10-16 17:04:06,249.0,N
2019-10-16 20:04:05,249.0,N
2019-10-16 23:04:05,249.0,N
2019-10-17 02:04:05,249.0,N
2019-10-17 05:04:05,249.0,N
2019-10-17 08:04:05,249.0,N
2019-10-17 11:04:05,249.0,N
2019-10-17 14:04:06,249.0,N
2019-10-17 17:04:05,249.0,N
2019-10-17 17:26:05,250.0,N
2019-10-17 17:30:34,251.0,N
2019-10-17 20:04:05,251.0,N
2019-10-17 23:04:05,251.0,N
2019-10-18 02:04:05,251.0,N
2019-10-18 05:04:05,251.0,N
2019-10-18 08:04:05,251.0,N
2019-10-18 11:04:05,251.0,N
2019-10-18 14:04:04,251.0,N
2019-10-18 20:04:04,251.0,N
2019-10-18 23:04:05,251.0,N
2019-10-19 05:04:04,251.0,N
2019-10-19 08:04:04,251.0,N
2019-10-19 11:04:05,251.0,N
2019-10-19 14:04:05,251.0,N
2019-10-19 17:04:04,251.0,N
2019-10-19 20:04:04,251.0,N
2019-10-20 02:04:05,251.0,N
2019-10-20 05:04:05,251.0,N
2019-10-20 08:04:04,251.0,N
2019-10-20 11:04:05,251.0,N
2019-10-20 17:04:04,251.0,N
2019-10-20 20:04:04,251.0,N
2019-10-20 21:08:05,252.0,N
2019-10-20 23:04:04,252.0,N
2019-10-20 23:31:28,253.0,N
2019-10-21 08:04:04,253.0,N
2019-10-21 14:04:05,253.0,N
2019-10-21 17:04:05,253.0,N
2019-10-21 20:04:05,253.0,N
2019-10-21 23:04:04,253.0,N
2019-10-22 02:04:04,253.0,N
2019-10-22 05:04:04,253.0,N
2019-10-22 08:04:04,253.0,N
2019-10-22 14:04:05,253.0,N
2019-10-22 17:04:04,253.0,N
2019-10-22 20:04:04,253.0,N
2019-10-22 23:04:04,253.0,N
2019-10-23 02:04:04,253.0,N
2019-10-23 05:04:04,253.0,N
2019-10-23 08:04:04,253.0,N
2019-10-23 11:04:04,253.0,N
